V4_0,mmm-yy,time,uk-only,geography,cpih1dim1aggid,aggregate
87.6,Dec-08,Dec-08,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
87.0,Nov-08,Nov-08,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
85.8,Oct-08,Oct-08,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
85.4,Sep-08,Sep-08,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
85.7,Aug-08,Aug-08,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
84.6,Jul-08,Jul-08,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
83.9,Jun-08,Jun-08,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
82.2,May-08,May-08,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
80.8,Apr-08,Apr-08,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
79.8,Mar-08,Mar-08,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
79.4,Feb-08,Feb-08,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
79.1,Jan-08,Jan-08,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
79.3,Dec-07,Dec-07,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
78.6,Nov-07,Nov-07,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
77.9,Oct-07,Oct-07,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
76.7,Sep-07,Sep-07,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
75.7,Aug-07,Aug-07,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
75.3,Jul-07,Jul-07,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
76.6,Jun-07,Jun-07,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
76.1,May-07,May-07,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
75.8,Apr-07,Apr-07,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
75.6,Mar-07,Mar-07,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
75.2,Feb-07,Feb-07,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
74.5,Jan-07,Jan-07,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
75.1,Dec-06,Dec-06,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
75.0,Nov-06,Nov-06,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
74.3,Oct-06,Oct-06,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
73.9,Sep-06,Sep-06,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
73.5,Aug-06,Aug-06,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
73.2,Jul-06,Jul-06,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
73.1,Jun-06,Jun-06,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
72.6,May-06,May-06,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
71.5,Apr-06,Apr-06,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
71.7,Mar-06,Mar-06,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
72.1,Feb-06,Feb-06,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
71.7,Jan-06,Jan-06,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
71.9,Dec-05,Dec-05,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
71.5,Nov-05,Nov-05,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
71.0,Oct-05,Oct-05,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
71.2,Sep-05,Sep-05,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
71.2,Aug-05,Aug-05,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
71.0,Jul-05,Jul-05,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
71.8,Jun-05,Jun-05,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
71.8,May-05,May-05,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
71.4,Apr-05,Apr-05,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
72.0,Mar-05,Mar-05,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
71.4,Feb-05,Feb-05,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
70.9,Jan-05,Jan-05,K02000001,United Kingdom,cpih1dim1T10000,01 Food and non-alcoholic beverages
101.7,Nov-18,Nov-18,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
101.4,Oct-18,Oct-18,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
101.5,Sep-18,Sep-18,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
101.7,Aug-18,Aug-18,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
101.4,Jul-18,Jul-18,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
101.2,Jun-18,Jun-18,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
101.8,May-18,May-18,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.0,Apr-18,Apr-18,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.5,Mar-18,Mar-18,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.2,Feb-18,Feb-18,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.1,Jan-18,Jan-18,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.2,Dec-17,Dec-17,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
101.6,Nov-17,Nov-17,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
101.0,Oct-17,Oct-17,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
100.4,Sep-17,Sep-17,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
99.6,Aug-17,Aug-17,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
99.5,Jul-17,Jul-17,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
99.5,Jun-17,Jun-17,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
99.8,May-17,May-17,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
99.7,Apr-17,Apr-17,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
99.5,Mar-17,Mar-17,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
98.9,Feb-17,Feb-17,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
98.2,Jan-17,Jan-17,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
98.1,Dec-16,Dec-16,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
97.3,Nov-16,Nov-16,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
96.9,Oct-16,Oct-16,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
97.0,Sep-16,Sep-16,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
97.4,Aug-16,Aug-16,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
96.8,Jul-16,Jul-16,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
96.9,Jun-16,Jun-16,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
97.4,May-16,May-16,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
97.9,Apr-16,Apr-16,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
97.9,Mar-16,Mar-16,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
98.7,Feb-16,Feb-16,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
98.6,Jan-16,Jan-16,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
99.1,Dec-15,Dec-15,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
99.1,Nov-15,Nov-15,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
99.0,Oct-15,Oct-15,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
99.5,Sep-15,Sep-15,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
99.3,Aug-15,Aug-15,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
99.5,Jul-15,Jul-15,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
100.2,Jun-15,Jun-15,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
100.6,May-15,May-15,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
100.5,Apr-15,Apr-15,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
100.9,Mar-15,Mar-15,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
101.1,Feb-15,Feb-15,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
101.4,Jan-15,Jan-15,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.4,Dec-14,Dec-14,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
101.9,Nov-14,Nov-14,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.0,Oct-14,Oct-14,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.0,Sep-14,Sep-14,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.1,Aug-14,Aug-14,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.2,Jul-14,Jul-14,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.4,Jun-14,Jun-14,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.4,May-14,May-14,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
103.6,Apr-14,Apr-14,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
104.2,Mar-14,Mar-14,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
104.6,Feb-14,Feb-14,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
104.3,Jan-14,Jan-14,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
104.3,Dec-13,Dec-13,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
103.6,Nov-13,Nov-13,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
103.6,Oct-13,Oct-13,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
103.5,Sep-13,Sep-13,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
103.4,Aug-13,Aug-13,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.8,Jul-13,Jul-13,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.4,Jun-13,Jun-13,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
103.0,May-13,May-13,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
103.1,Apr-13,Apr-13,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.2,Mar-13,Mar-13,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.8,Feb-13,Feb-13,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.1,Jan-13,Jan-13,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
102.2,Dec-12,Dec-12,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
100.6,Nov-12,Nov-12,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
99.4,Oct-12,Oct-12,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
98.8,Sep-12,Sep-12,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
98.7,Aug-12,Aug-12,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
98.5,Jul-12,Jul-12,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
98.6,Jun-12,Jun-12,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
98.7,May-12,May-12,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
98.2,Apr-12,Apr-12,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
98.5,Mar-12,Mar-12,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
98.7,Feb-12,Feb-12,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
97.8,Jan-12,Jan-12,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
98.3,Dec-11,Dec-11,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
96.9,Nov-11,Nov-11,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
96.2,Oct-11,Oct-11,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
97.1,Sep-11,Sep-11,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
96.8,Aug-11,Aug-11,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
96.9,Jul-11,Jul-11,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
96.7,Jun-11,Jun-11,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
95.5,May-11,May-11,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
94.3,Apr-11,Apr-11,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
94.2,Mar-11,Mar-11,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
95.5,Feb-11,Feb-11,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
94.5,Jan-11,Jan-11,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
94.9,Dec-10,Dec-10,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
93.4,Nov-10,Nov-10,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
91.9,Oct-10,Oct-10,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
91.5,Sep-10,Sep-10,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
91.5,Aug-10,Aug-10,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
91.4,Jul-10,Jul-10,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
90.7,Jun-10,Jun-10,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
90.6,May-10,May-10,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
90.8,Apr-10,Apr-10,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
90.5,Mar-10,Mar-10,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
90.4,Feb-10,Feb-10,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
89.4,Jan-10,Jan-10,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
89.7,Dec-09,Dec-09,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
89.0,Nov-09,Nov-09,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
88.1,Oct-09,Oct-09,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
87.2,Sep-09,Sep-09,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
88.0,Aug-09,Aug-09,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
88.7,Jul-09,Jul-09,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
89.2,Jun-09,Jun-09,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
89.5,May-09,May-09,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
88.5,Apr-09,Apr-09,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
88.9,Mar-09,Mar-09,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
89.5,Feb-09,Feb-09,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
88.2,Jan-09,Jan-09,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
88.7,Dec-08,Dec-08,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
88.0,Nov-08,Nov-08,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
86.6,Oct-08,Oct-08,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
86.3,Sep-08,Sep-08,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
86.4,Aug-08,Aug-08,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
85.2,Jul-08,Jul-08,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
84.6,Jun-08,Jun-08,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
82.6,May-08,May-08,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
81.1,Apr-08,Apr-08,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
79.9,Mar-08,Mar-08,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
79.6,Feb-08,Feb-08,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
79.3,Jan-08,Jan-08,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
79.5,Dec-07,Dec-07,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
78.8,Nov-07,Nov-07,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
77.9,Oct-07,Oct-07,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
76.5,Sep-07,Sep-07,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
75.4,Aug-07,Aug-07,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
74.9,Jul-07,Jul-07,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
76.4,Jun-07,Jun-07,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
75.9,May-07,May-07,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
75.6,Apr-07,Apr-07,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
75.5,Mar-07,Mar-07,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
75.0,Feb-07,Feb-07,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
74.4,Jan-07,Jan-07,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
75.1,Dec-06,Dec-06,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
74.9,Nov-06,Nov-06,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
74.1,Oct-06,Oct-06,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
73.7,Sep-06,Sep-06,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
73.4,Aug-06,Aug-06,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
73.1,Jul-06,Jul-06,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
72.9,Jun-06,Jun-06,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
72.4,May-06,May-06,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
71.4,Apr-06,Apr-06,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
71.6,Mar-06,Mar-06,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
72.0,Feb-06,Feb-06,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
71.6,Jan-06,Jan-06,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
71.9,Dec-05,Dec-05,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
71.5,Nov-05,Nov-05,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
71.0,Oct-05,Oct-05,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
71.1,Sep-05,Sep-05,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
71.0,Aug-05,Aug-05,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
70.9,Jul-05,Jul-05,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
71.9,Jun-05,Jun-05,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
71.9,May-05,May-05,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
71.4,Apr-05,Apr-05,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
72.1,Mar-05,Mar-05,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
71.4,Feb-05,Feb-05,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
70.9,Jan-05,Jan-05,K02000001,United Kingdom,cpih1dim1G10100,01.1 Food
101.3,Nov-18,Nov-18,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
101.9,Oct-18,Oct-18,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
101.1,Sep-18,Sep-18,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
102.1,Aug-18,Aug-18,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
102.3,Jul-18,Jul-18,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
101.9,Jun-18,Jun-18,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
102.0,May-18,May-18,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
102.0,Apr-18,Apr-18,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
102.2,Mar-18,Mar-18,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
102.6,Feb-18,Feb-18,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
102.1,Jan-18,Jan-18,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
104.0,Dec-17,Dec-17,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
102.3,Nov-17,Nov-17,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
101.8,Oct-17,Oct-17,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
100.9,Sep-17,Sep-17,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
101.3,Aug-17,Aug-17,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
100.7,Jul-17,Jul-17,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
100.8,Jun-17,Jun-17,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
100.5,May-17,May-17,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
101.1,Apr-17,Apr-17,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
100.3,Mar-17,Mar-17,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
99.9,Feb-17,Feb-17,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
98.0,Jan-17,Jan-17,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
99.8,Dec-16,Dec-16,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
98.5,Nov-16,Nov-16,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
97.6,Oct-16,Oct-16,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
97.9,Sep-16,Sep-16,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
98.5,Aug-16,Aug-16,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
97.1,Jul-16,Jul-16,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
97.8,Jun-16,Jun-16,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
98.4,May-16,May-16,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
98.4,Apr-16,Apr-16,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
98.9,Mar-16,Mar-16,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
99.0,Feb-16,Feb-16,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
98.8,Jan-16,Jan-16,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
100.1,Dec-15,Dec-15,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
99.5,Nov-15,Nov-15,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
99.7,Oct-15,Oct-15,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
99.4,Sep-15,Sep-15,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
99.4,Aug-15,Aug-15,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
99.8,Jul-15,Jul-15,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
99.1,Jun-15,Jun-15,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
100.2,May-15,May-15,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
100.1,Apr-15,Apr-15,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
101.0,Mar-15,Mar-15,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
101.3,Feb-15,Feb-15,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
100.6,Jan-15,Jan-15,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
102.5,Dec-14,Dec-14,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
101.4,Nov-14,Nov-14,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
102.9,Oct-14,Oct-14,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
101.7,Sep-14,Sep-14,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
103.0,Aug-14,Aug-14,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
102.4,Jul-14,Jul-14,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
103.5,Jun-14,Jun-14,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
102.3,May-14,May-14,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
104.0,Apr-14,Apr-14,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
104.1,Mar-14,Mar-14,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
104.6,Feb-14,Feb-14,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
103.0,Jan-14,Jan-14,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
105.1,Dec-13,Dec-13,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
103.7,Nov-13,Nov-13,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
103.8,Oct-13,Oct-13,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
104.4,Sep-13,Sep-13,K02000001,United Kingdom,cpih1dim1S10101,01.1.1 Bread and cereals
